Date,Time,Open,High,Low,Close,Volume,OpenInt
2017-11-27,18:55:00,1065.36,1066.46,1065.35,1066.3,4000,0
2017-11-27,19:00:00,1066.29,1066.95,1065.94,1066.5,3742,0
2017-11-27,19:05:00,1066.62,1067.7699,1066.3184,1067.7699,6813,0
2017-11-27,19:10:00,1067.788,1068.89,1067.75,1068.3,6509,0
2017-11-27,19:15:00,1068.4,1068.62,1067.0122,1067.09,4793,0
2017-11-27,19:20:00,1067.09,1067.65,1066.63,1067.59,3962,0
2017-11-27,19:25:00,1067.62,1069.4899,1067.06,1068.77,15367,0
2017-11-27,19:30:00,1068.84,1069.2,1068.44,1068.961,4150,0
2017-11-27,19:35:00,1069.07,1070.3,1068.868,1069.925,24697,0
2017-11-27,19:40:00,1069.774,1070.32,1069.61,1070.01,18983,0
2017-11-27,19:45:00,1070,1070.94,1070,1070.59,8786,0
2017-11-27,19:50:00,1070.67,1071.28,1070.455,1070.455,7501,0
2017-11-27,19:55:00,1070.43,1070.7,1069.66,1070.275,10234,0
2017-11-27,20:00:00,1070.6,1071.02,1070.0391,1070.99,5052,0
2017-11-27,20:05:00,1070.7101,1071.09,1069.87,1070.23,8094,0
2017-11-27,20:10:00,1070.0969,1070.5086,1069.8,1070.2365,7862,0
2017-11-27,20:15:00,1070.31,1070.31,1069.52,1069.52,4580,0
2017-11-27,20:20:00,1069.6703,1069.685,1067.25,1067.9438,9194,0
2017-11-27,20:25:00,1067.78,1067.835,1066.57,1066.99,11092,0
2017-11-27,20:30:00,1067.03,1068.51,1067.03,1067.86,2214,0
2017-11-27,20:35:00,1067.72,1068.09,1067.5,1067.8,1400,0
2017-11-27,20:40:00,1067.46,1067.765,1066.9,1067.4,5125,0
2017-11-27,20:45:00,1067.18,1068.55,1067.18,1068.54,5705,0
2017-11-27,20:50:00,1068.55,1068.72,1067.35,1068.43,8334,0
2017-11-27,20:55:00,1068.32,1069.55,1067.815,1069.36,6809,0
2017-11-27,21:00:00,1069.56,1070.27,1068.5201,1069.49,8464,0
2017-11-27,21:05:00,1069.385,1069.9,1069.065,1069.49,10100,0
2017-11-27,21:10:00,1069.01,1069.48,1068.691,1069.14,4262,0
2017-11-27,21:15:00,1068.79,1069.02,1068.37,1068.56,4674,0
2017-11-27,21:20:00,1068.64,1068.64,1067.78,1068.6199,4712,0
2017-11-27,21:25:00,1068.49,1069.275,1068.17,1068.85,4582,0
2017-11-27,21:30:00,1069.04,1069.94,1069.01,1069.231,8816,0
2017-11-27,21:35:00,1069.33,1069.61,1068.85,1069.38,11400,0
2017-11-27,21:40:00,1069.52,1070.56,1069.52,1070.46,13740,0
2017-11-27,21:45:00,1070.45,1071.3504,1070.25,1071.3504,27864,0
2017-11-27,21:50:00,1071.45,1072.01,1071.17,1071.87,29495,0
2017-11-27,21:55:00,1072.08,1072.08,1070.72,1071.86,31128,0
