Date,Time,Open,High,Low,Close,Volume,OpenInt
2017-08-03,22:00:00,988.657,989.86,985.88,986.92,505474,0
2017-08-04,16:00:00,989.68,991.672,983.01,983.15,477766,0
2017-08-04,17:00:00,983.17,988.875,982,986.86,400151,0
2017-08-04,18:00:00,987.245,989.74,986.13,987.54,194580,0
2017-08-04,19:00:00,987.265,987.51,984.73,986.76,135550,0
2017-08-04,20:00:00,986.7231,987.5575,986.04,986.4298,111126,0
2017-08-04,21:00:00,986.4415,986.83,983.4501,985.56,180613,0
2017-08-04,22:00:00,985.54,987.575,984.6,987.41,348558,0
2017-08-07,16:00:00,990.65,992.97,987.14,992.55,339558,0
2017-08-07,17:00:00,992.51,993.8082,989.66,992.505,311359,0
2017-08-07,18:00:00,992.585,995,991.2601,993.8,252344,0
2017-08-07,19:00:00,993.77,994.41,988.53,990.5467,235043,0
2017-08-07,20:00:00,990.59,990.75,987.93,989.535,163308,0
2017-08-07,21:00:00,989.42,990.82,988.84,990.438,113317,0
2017-08-07,22:00:00,990.645,993.91,990.14,992.27,411141,0
2017-08-08,16:00:00,994.35,994.79,988.73,990.7,294950,0
2017-08-08,17:00:00,991.1,991.5,988.21,990.0816,300824,0
2017-08-08,18:00:00,990.14,995.77,989.36,995.5706,305114,0
2017-08-08,19:00:00,995.72,996.28,993.17,994,233635,0
2017-08-08,20:00:00,993.74,994.5416,991.21,993.6554,128260,0
2017-08-08,21:00:00,993.4,993.94,991.546,991.8,151144,0
2017-08-08,22:00:00,991.95,992.99,985.79,989.84,539779,0
2017-08-09,16:00:00,982.6,988,981.06,987.52,426269,0
2017-08-09,17:00:00,987.455,987.5,982.51,984.22,362986,0
2017-08-09,18:00:00,984.17,985.7681,982.09,984.55,260189,0
2017-08-09,19:00:00,984.62,985.05,982.6,982.87,153987,0
2017-08-09,20:00:00,982.76,983.51,981.13,982.65,214394,0
2017-08-09,21:00:00,982.73,983.03,975.27,978.5,414241,0
2017-08-09,22:00:00,978.38,982.95,976.89,982.01,530961,0
2017-08-10,16:00:00,976.295,979.86,969.05,970.73,669326,0
2017-08-10,17:00:00,970.99,971.74,964.08,967.23,593063,0
2017-08-10,18:00:00,967.22,967.565,959.22,961.5,546743,0
2017-08-10,19:00:00,961.5,962.6599,955.59,961.32,544041,0
2017-08-10,20:00:00,961.33,963.9,958.575,959.82,343658,0
2017-08-10,21:00:00,959.51,963.38,958.5,960.9345,312579,0
2017-08-10,22:00:00,960.89,962.13,954.68,956.92,814349,0
2017-08-11,16:00:00,960,961.465,951.38,957.59,561651,0
2017-08-11,17:00:00,956.93,970.39,955.87,965.26,617839,0
2017-08-11,18:00:00,965.2288,968.83,964.055,967.33,319035,0
2017-08-11,19:00:00,967.43,969.43,966.5,968.32,145652,0
2017-08-11,20:00:00,968.479,969.2,966.32,967.3,118947,0
2017-08-11,21:00:00,967.2161,969.36,965.26,965.4904,176172,0
2017-08-11,22:00:00,965.69,968.79,964.86,967.99,370603,0
2017-08-14,16:00:00,978.41,981.92,976.19,978.79,500804,0
2017-08-14,17:00:00,978.999,985.5,978.7052,983.94,427780,0
2017-08-14,18:00:00,983.7439,984.38,980.63,981.76,215631,0
2017-08-14,19:00:00,981.72,983,980.82,981.84,170630,0
2017-08-14,20:00:00,981.9636,983.33,980.5,981.31,210175,0
2017-08-14,21:00:00,981.26,982.61,980.5,981.515,134831,0
2017-08-14,22:00:00,981.69,984.86,980.2,983.3,538632,0
2017-08-15,16:00:00,988.9,991.74,982,985.715,524606,0
2017-08-15,17:00:00,985.91,988,982.22,984.09,403077,0
2017-08-15,18:00:00,984.239,985.05,982.5,982.7,181463,0
2017-08-15,19:00:00,982.7554,986.5,982.61,985.5,142237,0
2017-08-15,20:00:00,985.595,985.795,983.5,984.05,103339,0
2017-08-15,21:00:00,984.1,985.38,983.75,984.57,96130,0
2017-08-15,22:00:00,984.71,985.625,982.28,982.74,326096,0
2017-08-16,16:00:00,981.65,981.75,975.25,976.52,370498,0
2017-08-16,17:00:00,976.53,979.99,973.22,978.77,418620,0
2017-08-16,18:00:00,978.766,983.59,978.62,981.99,195899,0
2017-08-16,19:00:00,981.8907,986.4605,981.8,982.045,216583,0
2017-08-16,20:00:00,981.99,982.03,977.41,978.29,228985,0
2017-08-16,21:00:00,978.73,981,975.194,977.57,223613,0
2017-08-16,22:00:00,977.73,979.0499,976.55,978.18,340170,0
2017-08-17,16:00:00,977.84,977.84,973.5628,974,283977,0
2017-08-17,17:00:00,973.87,974.4,967.75,967.85,459168,0
2017-08-17,18:00:00,967.73,970.8,965.92,966.9,278924,0
2017-08-17,19:00:00,966.964,968.26,963.67,965.22,248859,0
2017-08-17,20:00:00,965.11,968,963.63,966.95,210087,0
2017-08-17,21:00:00,966.99,967.63,963.25,965.115,178158,0
2017-08-17,22:00:00,965.13,965.13,960.32,960.57,688436,0
2017-08-18,16:00:00,961.4,962.26,954.65,955.4,587983,0
2017-08-18,17:00:00,955.98,963.6516,955.05,962.31,476844,0
2017-08-18,18:00:00,962.41,965.43,957.57,964.731,318404,0
2017-08-18,19:00:00,965.23,965.23,962.25,964.26,164903,0
2017-08-18,20:00:00,964.17,964.77,958.61,959.06,214853,0
2017-08-18,21:00:00,958.98,961.57,958.9,959.845,93488,0
2017-08-18,22:00:00,959.97,961.22,958.45,958.47,362382,0
2017-08-21,16:00:00,957.57,961.2,954,955.908,273351,0
2017-08-21,17:00:00,956.29,956.29,945.46,948.5299,582235,0
2017-08-21,18:00:00,948.9,954.83,947.02,952.17,259359,0
2017-08-21,19:00:00,952.2636,954.12,950.7,952.3542,119851,0
2017-08-21,20:00:00,952.49,952.55,950.5045,950.69,128621,0
2017-08-21,21:00:00,950.93,951.789,948.5809,949.08,150341,0
2017-08-21,22:00:00,948.995,954.03,947.8,953.29,543833,0
2017-08-22,16:00:00,955.52,963.39,955.52,961.99,374273,0
2017-08-22,17:00:00,962.05,965.74,962,964.49,323009,0
2017-08-22,18:00:00,964.67,966.57,963.5,966.37,219084,0
2017-08-22,19:00:00,966.45,967.93,965.51,966.3,160524,0
2017-08-22,20:00:00,966.36,966.89,964.05,964.65,157544,0
2017-08-22,21:00:00,964.5797,967.21,964.128,965.74,180030,0
2017-08-22,22:00:00,965.63,967.745,964.38,966.9,427264,0
2017-08-23,16:00:00,959.38,961.72,957.42,958.23,308132,0
2017-08-23,17:00:00,958,958.63,954.2,956.5344,412966,0
2017-08-23,18:00:00,956.7,962,955.6,960.02,232334,0
2017-08-23,19:00:00,960.011,960.5,956.62,957.865,112654,0
2017-08-23,20:00:00,957.87,958.199,954.9,956.02,135742,0
2017-08-23,21:00:00,956.28,958.77,955,958.18,127626,0
2017-08-23,22:00:00,958.15,959.59,957.35,958,403849,0
2017-08-24,16:00:00,957.42,959,948.01,949.485,572115,0
2017-08-24,17:00:00,949.4,952,943.52,950.025,624838,0
2017-08-24,18:00:00,949.84,950.07,941.14,942.64,498922,0
2017-08-24,19:00:00,942.69,946.66,942.13,945.16,301733,0
2017-08-24,20:00:00,945.1,951.671,944.22,951.19,302952,0
2017-08-24,21:00:00,950.82,958.89,950.13,955.25,560090,0
2017-08-24,22:00:00,955.225,957.09,952.05,952.45,594872,0
2017-08-25,16:00:00,956,957.621,950,954.945,366512,0
2017-08-25,17:00:00,954.59,957.04,950.25,950.25,356178,0
2017-08-25,18:00:00,950.25,951.93,947.15,949.768,410209,0
2017-08-25,19:00:00,949.62,950.95,948.36,949.42,165021,0
2017-08-25,20:00:00,949.497,950.42,945.75,947.7048,198022,0
2017-08-25,21:00:00,947.95,949.2,946.23,948.001,124604,0
2017-08-25,22:00:00,948,949.5,944.1,945.26,558017,0
2017-08-28,16:00:00,946.54,950.49,942.25,949.12,418735,0
2017-08-28,17:00:00,949.29,952.29,947.91,951.3224,355999,0
2017-08-28,18:00:00,951.5,953,949.1,949.49,140502,0
2017-08-28,19:00:00,949.3,950,945.13,946.14,140360,0
2017-08-28,20:00:00,946.12,948.54,945.5,948.1818,119671,0
2017-08-28,21:00:00,948.34,949,946.75,947.3,86860,0
2017-08-28,22:00:00,947.305,947.93,944.381,946.02,365344,0
2017-08-29,16:00:00,940,945.25,936.33,944.45,383202,0
2017-08-29,17:00:00,944.3313,949.79,942.55,946.8,328495,0
2017-08-29,18:00:00,946.54,953.01,946.0001,952.35,271659,0
2017-08-29,19:00:00,952.155,955,951.19,954.33,169685,0
2017-08-29,20:00:00,954.46,954.68,951.3,953.37,136939,0
2017-08-29,21:00:00,953.16,955.18,952.75,954.71,123077,0
2017-08-29,22:00:00,954.8372,956,953.5,954.06,439518,0
2017-08-30,16:00:00,958.44,963.5,956.9062,962.66,380321,0
2017-08-30,17:00:00,962.64,964.64,961.12,963.66,303449,0
2017-08-30,18:00:00,963.26,963.5999,959.6301,961.74,173400,0
2017-08-30,19:00:00,961.85,967.1,960.35,966.59,238746,0
2017-08-30,20:00:00,966.2,969.41,965.38,968.44,165129,0
2017-08-30,21:00:00,968.53,968.7,965.8,966.56,173875,0
2017-08-30,22:00:00,966.65,967.85,964.76,967.59,415215,0
2017-08-31,16:00:00,974.7,979.62,972.76,978.7984,529582,0
2017-08-31,17:00:00,979,979.97,977.06,977.49,351914,0
2017-08-31,18:00:00,977.68,978.94,975.9,978.03,194963,0
2017-08-31,19:00:00,978.03,980.6599,977.86,979.391,166651,0
2017-08-31,20:00:00,979.31,979.73,977.75,979.17,111649,0
2017-08-31,21:00:00,979.34,980.94,978.105,979.63,157520,0
2017-08-31,22:00:00,979.7646,981,979.22,980.6,558782,0
2017-09-01,16:00:00,984.2,984.5,978.56,979.7,396506,0
2017-09-01,17:00:00,980.06,982.07,976.875,981.4503,309650,0
2017-09-01,18:00:00,981.22,981.66,979.33,981.028,160914,0
2017-09-01,19:00:00,980.9124,982,980.47,981.0372,87211,0
2017-09-01,20:00:00,980.99,980.99,978.7,979.85,123527,0
2017-09-01,21:00:00,979.775,980.18,977.93,978.9624,109724,0
2017-09-01,22:00:00,978.985,980.33,978.23,978.25,449903,0
2017-09-05,16:00:00,975.4,976.7699,966.7283,973.4699,428485,0
2017-09-05,17:00:00,973.15,975,968.1219,969.405,240955,0
2017-09-05,18:00:00,969.46,970.65,968.51,969.65,167254,0
2017-09-05,19:00:00,969,969.1,960.833,963.659,324663,0
2017-09-05,20:00:00,963.38,965.74,960.37,965.55,193400,0
2017-09-05,21:00:00,965.57,966.38,963.64,964.805,127244,0
2017-09-05,22:00:00,964.99,966.47,962.76,965.27,455072,0
2017-09-06,16:00:00,968.32,971.84,965.01,967.44,270380,0
2017-09-06,17:00:00,967.43,968.41,961.1,963.33,279772,0
2017-09-06,18:00:00,963.3255,964.87,960.6,963.8,150209,0
2017-09-06,19:00:00,963.6,967.25,962.301,966.98,132873,0
2017-09-06,20:00:00,967.08,967.54,964.8348,966.29,112026,0
2017-09-06,21:00:00,966.19,970.099,966.19,969.935,144687,0
2017-09-06,22:00:00,970.1,971.45,967.32,967.8,355556,0
2017-09-07,16:00:00,974,979,972.55,975.7245,374233,0
2017-09-07,17:00:00,975.91,979.75,973.52,979.01,328007,0
2017-09-07,18:00:00,979.05,980.59,976.73,979.42,223883,0
2017-09-07,19:00:00,979.42,979.78,977.1,978.1238,188170,0
2017-09-07,20:00:00,978.16,980.56,977.9,979.6,129615,0
2017-09-07,21:00:00,979.6608,980.555,978.5,980.25,119460,0
2017-09-07,22:00:00,980.4,980.52,978.04,979.47,316347,0
2017-09-08,16:00:00,979.1,979.88,975.1,976.5215,246211,0
2017-09-08,17:00:00,976.66,976.8,973.54,975,248820,0
2017-09-08,18:00:00,974.6939,976.77,972.49,973.15,143621,0
2017-09-08,19:00:00,973.54,973.83,971.5,972.865,148601,0
2017-09-08,20:00:00,972.981,973.67,970.62,970.96,126583,0
2017-09-08,21:00:00,971.07,971.34,966.64,966.8,202315,0
2017-09-08,22:00:00,966.75,967,963.47,965.9,647020,0
2017-09-11,16:00:00,974.46,980.18,974.22,979.06,362037,0
2017-09-11,17:00:00,979.175,981.94,976,976.705,334841,0
2017-09-11,18:00:00,976.4287,978.46,975.351,977.69,131182,0
2017-09-11,19:00:00,977.52,979.68,976.09,979.45,86453,0
2017-09-11,20:00:00,979.515,979.86,977.5,978.31,79657,0
2017-09-11,21:00:00,978.58,980,976.35,977.18,101117,0
2017-09-11,22:00:00,977.19,978.6,977.09,977.96,334323,0
2017-09-12,16:00:00,983.27,984.6718,978.46,979.55,399805,0
2017-09-12,17:00:00,979.2,982.3699,975.517,981.628,317167,0
2017-09-12,18:00:00,981.5188,982.74,980.06,980.86,161405,0
2017-09-12,19:00:00,980.9914,982.65,979.76,982.2306,140780,0
2017-09-12,20:00:00,982.06,982.45,979.9,980.0611,98320,0
2017-09-12,21:00:00,980.07,980.4,977.66,979.36,174554,0
2017-09-12,22:00:00,979.19,982.58,977.36,982.58,440874,0
2017-09-13,16:00:00,983.97,986.8187,979.42,986.3556,391453,0
2017-09-13,17:00:00,986.47,988.88,985.01,986.74,346840,0
2017-09-13,18:00:00,986.89,989.6317,985.5,986.4631,244523,0
2017-09-13,19:00:00,986.16,990.735,986.03,989.39,181131,0
2017-09-13,20:00:00,989.36,992.24,988.34,991.94,188909,0
2017-09-13,21:00:00,992.02,996.19,991.58,995.01,294492,0
2017-09-13,22:00:00,995,1000,992.675,999.6,644039,0
2017-09-14,16:00:00,996.8,998.56,991.611,995.655,617130,0
2017-09-14,17:00:00,995.65,995.81,989.02,992.76,557905,0
2017-09-14,18:00:00,992.9,993.6487,990.25,992.62,321379,0
2017-09-14,19:00:00,992.65,993.29,987.74,992.3633,267520,0
2017-09-14,20:00:00,992.52,993.9639,991.08,991.31,161421,0
2017-09-14,21:00:00,991.31,994,990.4872,993.75,170708,0
2017-09-14,22:00:00,993.84,995.41,991.6,992.21,531155,0
2017-09-15,16:00:00,993.01,994.31,984.03,985.535,949118,0
2017-09-15,17:00:00,985.78,995.4561,985.41,994.573,357034,0
2017-09-15,18:00:00,994.01,996.25,991.161,993.01,235526,0
2017-09-15,19:00:00,993.02,993.46,988.7,989.2,141190,0
2017-09-15,20:00:00,989.205,990.74,989.08,990.07,101859,0
2017-09-15,21:00:00,990.1448,990.44,987.65,989,133081,0
2017-09-15,22:00:00,988.6441,989.37,985,986.79,825415,0
2017-09-18,16:00:00,990.4,992.7922,986.85,989.895,298772,0
2017-09-18,17:00:00,989.905,991.4699,983.26,984.41,328579,0
2017-09-18,18:00:00,984.2953,986.3379,982.505,982.605,189665,0
2017-09-18,19:00:00,982.875,983.61,980.57,982.03,203680,0
2017-09-18,20:00:00,982.06,982.72,981.675,982.25,90661,0
2017-09-18,21:00:00,982.34,982.78,968.17,971.3447,568177,0
2017-09-18,22:00:00,971.2,975.1199,971.2,974.19,702353,0
2017-09-19,16:00:00,977.25,978.24,967.46,970.25,398607,0
2017-09-19,17:00:00,970.46,975.55,968.1679,971.85,345754,0
2017-09-19,18:00:00,971.82,973.63,968.701,969.98,178388,0
2017-09-19,19:00:00,969.98,973.48,969.89,970.7,137088,0
2017-09-19,20:00:00,970.522,971.87,969.36,970.9884,98929,0
2017-09-19,21:00:00,971.05,971.17,968.21,968.434,125679,0
2017-09-19,22:00:00,968.55,970.65,967.9,969.86,542669,0
2017-09-20,16:00:00,971.79,974.81,967.87,971.99,317260,0
2017-09-20,17:00:00,971.73,974,964.38,965.5,293807,0
2017-09-20,18:00:00,965.485,968.53,965.13,966.995,254006,0
2017-09-20,19:00:00,966.8475,968.2284,965.12,967.56,129038,0
2017-09-20,20:00:00,967.46,967.82,966.03,967.46,116448,0
2017-09-20,21:00:00,967.26,969,962.1626,968.23,363755,0
2017-09-20,22:00:00,968.6237,973.4,967.18,973.21,497521,0
2017-09-21,16:00:00,971.31,971.7,962.5101,964.516,357483,0
2017-09-21,17:00:00,964.12,966.62,962.02,965.06,329196,0
2017-09-21,18:00:00,965.09,969.38,964.7,967.52,190699,0
2017-09-21,19:00:00,967.4641,968.365,964.87,967.01,117820,0
2017-09-21,20:00:00,966.9012,969.21,966.825,967.45,107313,0
2017-09-21,21:00:00,967.685,967.685,964.622,965.5,111518,0
2017-09-21,22:00:00,965.4843,966.76,964.51,964.65,366768,0
2017-09-22,16:00:00,961.01,964.65,960,961.62,296892,0
2017-09-22,17:00:00,961.66,965.61,957.64,958.0145,296961,0
2017-09-22,18:00:00,958.2,960.1376,957.85,959.695,160830,0
2017-09-22,19:00:00,959.52,960.49,957.41,958.55,200948,0
2017-09-22,20:00:00,958.385,959.28,957.67,959.0499,132925,0
2017-09-22,21:00:00,958.87,959.64,957.8,958,111645,0
2017-09-22,22:00:00,958,958.13,954.42,955.1,664858,0
2017-09-25,16:00:00,949.31,949.42,940.63,943.884,722580,0
2017-09-25,17:00:00,943.835,948.5,940.3801,940.79,538540,0
2017-09-25,18:00:00,941.022,942.9,939.12,940.64,438949,0
2017-09-25,19:00:00,940.7416,940.9951,935.05,938.9513,378825,0
2017-09-25,20:00:00,938.97,940.07,936.61,937.43,176420,0
2017-09-25,21:00:00,937.49,938.2,933,934.89,358631,0
2017-09-25,22:00:00,934.72,939.97,932.89,939.79,853671,0
2017-09-26,16:00:00,945.49,946.2,940.57,943.69,372284,0
2017-09-26,17:00:00,943.74,948.63,936.1045,937.04,429332,0
2017-09-26,18:00:00,937.04,937.959,931.75,935.775,427160,0
2017-09-26,19:00:00,935.8811,938.35,933.02,937,279458,0
2017-09-26,20:00:00,936.99,944,936.715,941.9624,277092,0
2017-09-26,21:00:00,942.12,943,938.34,940.68,150972,0
2017-09-26,22:00:00,940.65,941.7,937.4275,938.6,401985,0
2017-09-27,16:00:00,948,951.16,944.92,947.855,467533,0
2017-09-27,17:00:00,947.88,949.1288,943.3,946.43,338868,0
2017-09-27,18:00:00,946.53,947.88,944.44,947.0899,203075,0
2017-09-27,19:00:00,947.09,947.72,945.44,947.05,100774,0
2017-09-27,20:00:00,947.0836,948.33,946.32,947.94,123044,0
2017-09-27,21:00:00,948.01,952.5499,947.963,951.0961,252075,0
2017-09-27,22:00:00,951.17,955.3,950.785,950.87,753901,0
2017-09-28,16:00:00,951.86,957.49,950.31,953.49,378872,0
2017-09-28,17:00:00,953.4805,959.7,950.101,956,377111,0
2017-09-28,18:00:00,956.2,958.1551,954.8,955.85,169688,0
2017-09-28,19:00:00,956.1219,957.4952,954.22,956.36,151617,0
2017-09-28,20:00:00,956.406,958.49,955.57,957.625,150359,0
2017-09-28,21:00:00,957.56,957.74,955.26,956.36,112427,0
2017-09-28,22:00:00,956.48,956.835,953.6301,956.4,367905,0
2017-09-29,16:00:00,960.11,963.25,959.01,959.11,368545,0
2017-09-29,17:00:00,959,963.77,958.375,961.87,211860,0
2017-09-29,18:00:00,961.7,964.24,960.91,963.27,176275,0
2017-09-29,19:00:00,963.24,964.83,962.99,964.7047,138853,0
2017-09-29,20:00:00,964.83,964.83,962.15,963,100216,0
2017-09-29,21:00:00,963.19,963.3899,961.3,961.57,117647,0
2017-09-29,22:00:00,961.59,961.9185,959.05,961.35,589650,0
2017-10-02,16:00:00,964,967.305,960.69,964.6512,321443,0
2017-10-02,17:00:00,965,965.88,961,961.6669,201029,0
2017-10-02,18:00:00,961.675,963.305,954.015,954.505,276612,0
2017-10-02,19:00:00,954.54,956.47,952.1201,956.21,238199,0
2017-10-02,20:00:00,956.28,957.425,954.7,955.64,121666,0
2017-10-02,21:00:00,955.4022,958.93,954.835,958.8299,146538,0
2017-10-02,22:00:00,958.74,959.31,956.88,959.19,395272,0
2017-10-03,16:00:00,958,960.55,956.36,957.8,197058,0
2017-10-03,17:00:00,957.9132,961.2,950.37,960.57,556429,0
2017-10-03,18:00:00,960.4162,960.57,957.5305,958.86,180898,0
2017-10-03,19:00:00,958.815,962.74,958.17,962.24,191040,0
2017-10-03,20:00:00,962.0872,963.69,960.58,961.27,109026,0
2017-10-03,21:00:00,961.13,961.19,958.01,958.5,182995,0
2017-10-03,22:00:00,958.29,958.469,954.68,957.1,430932,0
2017-10-04,16:00:00,954.21,962.688,954.05,961.645,351175,0
2017-10-04,17:00:00,961.31,965.51,960.6801,965.38,345629,0
2017-10-04,18:00:00,965.42,967.68,962.815,966.464,267954,0
2017-10-04,19:00:00,966.82,967.79,963.08,964.17,151475,0
2017-10-04,20:00:00,964.2487,964.52,960.475,962.47,115005,0
2017-10-04,21:00:00,962.74,965.43,962.7,963.96,132115,0
2017-10-04,22:00:00,963.761,967,963.52,965.45,383999,0
2017-10-05,16:00:00,970,974.4489,969.64,971.53,348512,0
2017-10-05,17:00:00,971.38,973.81,970.65,972.76,275995,0
2017-10-05,18:00:00,972.82,974.83,972.23,974.22,221975,0
2017-10-05,19:00:00,974.0581,977.63,973.925,976.66,266013,0
2017-10-05,20:00:00,976.68,978.68,976.3217,978.63,200110,0
2017-10-05,21:00:00,978.73,980.63,977.76,980.41,244294,0
2017-10-05,22:00:00,980.5,981.51,979.14,980.85,581205,0
2017-10-06,16:00:00,975.64,988.72,975.64,986.3286,671425,0
2017-10-06,17:00:00,986.15,988.68,984.04,986.065,341746,0
2017-10-06,18:00:00,985.905,992.468,985.873,992.178,309811,0
2017-10-06,19:00:00,992.01,995.75,990.69,994.01,363182,0
2017-10-06,20:00:00,993.9872,994.29,990.46,990.7906,234825,0
2017-10-06,21:00:00,990.715,991.9,989.59,991.3654,224562,0
2017-10-06,22:00:00,991.26,991.3646,986.5693,989.51,511569,0
2017-10-09,16:00:00,993.24,997.5,988.36,996.23,410814,0
2017-10-09,17:00:00,996.08,998.5,990,992.84,393839,0
2017-10-09,18:00:00,993.04,994.39,990,993.166,241205,0
2017-10-09,19:00:00,993.25,993.9053,991,992.05,151639,0
2017-10-09,20:00:00,992,992.74,990.56,992.335,186288,0
2017-10-09,21:00:00,992.32,992.67,990.34,991.2,197129,0
2017-10-09,22:00:00,991.095,991.85,987.5,990.99,442729,0
2017-10-10,16:00:00,996.67,997.95,985.5757,987.25,537950,0
2017-10-10,17:00:00,987.5929,989.5,981,985.81,536069,0
2017-10-10,18:00:00,985.49,987.39,980.099,981.2072,348337,0
2017-10-10,19:00:00,981.635,984.9099,980.43,983.82,184751,0
2017-10-10,20:00:00,984.09,985.37,982.4,982.85,120605,0
2017-10-10,21:00:00,982.6,984.7,982.2,984.7,93944,0
2017-10-10,22:00:00,984.79,987.94,984.5791,987.2,438957,0
2017-10-11,16:00:00,991.27,992.875,986.695,988.1893,317579,0
2017-10-11,17:00:00,988.215,993.28,988.19,991.37,306900,0
2017-10-11,18:00:00,991.6756,992.07,988.13,990.27,178898,0
2017-10-11,19:00:00,990.58,991.71,989.01,989.16,115285,0
2017-10-11,20:00:00,989.2216,990.6,989.12,989.955,85902,0
2017-10-11,21:00:00,990.16,991.3,989.05,991.045,117529,0
2017-10-11,22:00:00,991.0623,995.5,991.0623,995,522450,0
2017-10-12,16:00:00,996.81,999.91,992.4,996.89,486755,0
2017-10-12,17:00:00,996.84,1003.33,995,999.97,609079,0
2017-10-12,18:00:00,999.91,1007.29,998.5,1007.0992,494202,0
2017-10-12,19:00:00,1007.09,1008.44,1002.5,1004.2597,441874,0
2017-10-12,20:00:00,1004.26,1005.91,1002.61,1002.775,158114,0
2017-10-12,21:00:00,1002.8375,1005.419,1000.32,1002.1821,224464,0
2017-10-12,22:00:00,1002.08,1003.9999,998.875,1000.93,488006,0
2017-10-13,16:00:00,1007.35,1007.77,1002.7,1003.675,279535,0
2017-10-13,17:00:00,1003.64,1007.63,1003.4,1005.01,290181,0
2017-10-13,18:00:00,1004.91,1006.085,1003.84,1005,121481,0
2017-10-13,19:00:00,1004.9467,1006.45,1004.34,1005.9468,153216,0
2017-10-13,20:00:00,1005.9512,1006.3599,1003.86,1004.44,103350,0
2017-10-13,21:00:00,1004.4388,1004.65,1001.03,1002.3,184507,0
2017-10-13,22:00:00,1002.25,1004,1001.751,1002.94,514685,0
2017-10-16,16:00:00,1008.44,1009.5717,1002.88,1004.251,418174,0
2017-10-16,17:00:00,1004.325,1005.15,1001.04,1002.84,332495,0
2017-10-16,18:00:00,1002.71,1004.35,1001.39,1003.35,135095,0
2017-10-16,19:00:00,1003.36,1003.6425,1001.284,1003.13,85816,0
2017-10-16,20:00:00,1003.22,1004.3,1002.41,1003.85,86330,0
2017-10-16,21:00:00,1003.81,1005.54,1003.8,1004.85,95284,0
2017-10-16,22:00:00,1004.73,1006.38,1004.62,1006.34,269308,0
2017-10-17,16:00:00,1005.59,1010.34,1004.38,1008.92,362936,0
2017-10-17,17:00:00,1008.63,1011.4699,1008.62,1010.05,287732,0
2017-10-17,18:00:00,1009.805,1010.68,1007.01,1007.88,167218,0
2017-10-17,19:00:00,1007.7578,1009.5699,1006.8,1008.3923,133978,0
2017-10-17,20:00:00,1008.24,1008.73,1004.91,1005.05,149754,0
2017-10-17,21:00:00,1005.21,1006.89,1004.8001,1006.63,121969,0
2017-10-17,22:00:00,1006.59,1009.13,1006.3,1009.13,392873,0
2017-10-18,16:00:00,1009.27,1010.9,1004.51,1006.4,266908,0
2017-10-18,17:00:00,1006.93,1009.35,1004.7031,1007.725,173191,0
2017-10-18,18:00:00,1007.685,1008.33,1005.36,1006.06,122294,0
2017-10-18,19:00:00,1006.1465,1007.64,1005.06,1005.2,140262,0
2017-10-18,20:00:00,1005.11,1005.47,1001.88,1002.2852,215614,0
2017-10-18,21:00:00,1002.42,1003,999.01,1000.38,367773,0
2017-10-18,22:00:00,1000.37,1022.31,996.55,997,496601,0
2017-10-19,16:00:00,990,991.05,980.24,983.235,542796,0
2017-10-19,17:00:00,983.58,987.35,982.42,986.86,276498,0
2017-10-19,18:00:00,986.95,988.925,985.26,986.45,210315,0
2017-10-19,19:00:00,986.7014,989.99,986.23,987.89,183450,0
2017-10-19,20:00:00,987.64,988.3999,985.92,986.15,124150,0
2017-10-19,21:00:00,986.155,987.5,981.73,987.09,271018,0
2017-10-19,22:00:00,987.1999,988.18,984.12,986.61,435699,0
2017-10-20,16:00:00,993.53,994.62,989.54,992.63,302506,0
2017-10-20,17:00:00,992.896,993.81,988.13,988.235,190300,0
2017-10-20,18:00:00,988.86,990.025,988,988.9,110593,0
2017-10-20,19:00:00,988.7491,990.11,988.26,988.815,114797,0
2017-10-20,20:00:00,988.8701,989.06,986.41,987.2,151984,0
2017-10-20,21:00:00,987.2,988.662,986.6,987.19,130450,0
2017-10-20,22:00:00,987.1658,987.26,982,982.91,554165,0
2017-10-23,16:00:00,986.73,986.73,975.53,977,433254,0
2017-10-23,17:00:00,977,978,969.69,972.1,439247,0
2017-10-23,18:00:00,972.02,972.88,969,971.3848,304014,0
2017-10-23,19:00:00,971.55,974,969.23,973.24,217967,0
2017-10-23,20:00:00,973.35,973.35,968.68,969.1,179337,0
2017-10-23,21:00:00,969.1583,970.45,968.11,968.325,170746,0
2017-10-23,22:00:00,968.45,968.45,962.5,966.3,691777,0
2017-10-24,16:00:00,969,974.88,965,973.2618,472892,0
2017-10-24,17:00:00,973.16,978.5,973,977.02,332220,0
2017-10-24,18:00:00,976.96,979.85,975.52,978.04,222884,0
2017-10-24,19:00:00,977.85,978.36,975.55,975.805,103102,0
2017-10-24,20:00:00,975.7,978.75,975.2401,977.27,123984,0
2017-10-24,21:00:00,977.13,979.6489,976.77,978.73,153393,0
2017-10-24,22:00:00,978.73,979.14,975.28,975.9,450120,0
2017-10-25,16:00:00,978,984.44,977,978.15,342637,0
2017-10-25,17:00:00,978.15,981.11,975.06,975.8068,272856,0
2017-10-25,18:00:00,975.64,975.6933,966.24,973.905,415372,0
2017-10-25,19:00:00,974.15,978.5453,970.96,977.2752,227099,0
2017-10-25,20:00:00,977.2993,979.555,976.32,977.7647,164308,0
2017-10-25,21:00:00,977.97,979.49,974.3,976.3349,182246,0
